pokemon,attack_name,type,count
ex12-50,Lightning Ball,Lightning,1
ex12-50,Lightning Ball,Colorless,1
ex12-51,Iron Defense,Colorless,1
ex12-51,Clamp Splash,Water,1
ex12-52,Lick,Colorless,1
ex12-52,Smog,Psychic,1
ex12-53,Selfdestruct,Fighting,1
ex12-53,Selfdestruct,Colorless,1
ex12-54,Ascension,Grass,1
ex12-54,Sludge Toss,Colorless,2
ex12-55,Body Slam,Colorless,1
ex12-55,Firebreathing,Fire,1
ex12-55,Firebreathing,Colorless,1
ex12-56,Tender Tentacles,Colorless,1
ex12-56,Confuse Ray,Grass,1
ex12-56,Confuse Ray,Colorless,1
ex12-57,Mach Punch,Fighting,1
ex12-58,Ignite,Colorless,1
ex12-59,Magnetic Swirl,Colorless,1
ex12-60,Rising Lunge,Water,1
ex12-60,Rising Lunge,Colorless,1
ex12-61,Drawup Power,Colorless,1
ex12-61,Continuous Tumble,Grass,1
ex12-62,Scratch,Colorless,1
ex12-62,Quick Attack,Colorless,2
ex12-63,Headbutt,Colorless,1
ex12-63,Will-o'-the-wisp,Psychic,1
ex12-63,Will-o'-the-wisp,Colorless,1
ex12-64,Important Errands,Colorless,1
ex12-64,Jump On,Colorless,2
ex12-65,Ram,Colorless,2
ex12-66,Poison Sting,Water,1
ex12-67,Pebble Throw,Colorless,1
ex12-67,Double Pinchers,Fighting,1
ex12-67,Double Pinchers,Colorless,1
ex12-68,Thunder Wave,Colorless,1
ex12-68,Bouncing Ball,Lightning,1
ex12-68,Bouncing Ball,Colorless,1
ex12-69,Double Tackle,Colorless,2
ex12-69,Whirlpool,Water,2
ex12-69,Whirlpool,Colorless,1
ex12-70,String Pull,Colorless,1
ex12-71,Confusion Wave,Colorless,1
ex12-83,Overrun,Fire,1
ex12-83,Overrun,Colorless,1
ex12-83,Flame Swirl,Fire,2
ex12-83,Flame Swirl,Colorless,1
ex12-84,Spiral Drain,Fighting,1
ex12-84,Spiral Drain,Colorless,1
ex12-84,Vortex Chop,Fighting,1
ex12-84,Vortex Chop,Colorless,2
ex12-85,Shadow Chant,Psychic,1
ex12-85,Shadow Chant,Colorless,1
ex12-86,Silver Wind,Grass,1
ex12-86,Silver Wind,Colorless,1
ex12-86,Cutting Wind,Grass,1
ex12-86,Cutting Wind,Colorless,2
ex12-87,Reactive Blast,Lightning,1
ex12-87,Reactive Blast,Colorless,1
ex12-87,Dragon Claw,Grass,1
ex12-87,Dragon Claw,Lightning,1
ex12-87,Dragon Claw,Colorless,3
ex12-88,Power Move,Psychic,1
ex12-88,Power Move,Colorless,1
ex12-89,Water Arrow,Water,1
ex12-89,Water Arrow,Colorless,1
ex12-89,Ice Throw,Water,2
ex12-89,Ice Throw,Colorless,2
ex12-90,Ice Barrier,Water,1
ex12-90,Final Blizzard,Water,2
ex12-90,Final Blizzard,Colorless,1
ex12-91,Dig Drain,Fighting,1
ex12-91,Final Blast,Fighting,2
ex12-91,Final Blast,Colorless,1
ex12-92,Barrier Attack,Metal,1
ex12-92,Final Laser,Metal,2
ex12-92,Final Laser,Colorless,1
ex12-93,Thunder Wave,Colorless,1
ex12-93,Iron Tail,Metal,1
ex12-93,Iron Tail,Colorless,1
ex13-1,Delta Edge,Metal,1
ex13-1,Delta Edge,Colorless,1
ex13-1,Fossil Charge,Fighting,1
ex13-1,Fossil Charge,Colorless,2
ex13-2,Harsh Fluid,Darkness,1
ex13-2,Harsh Fluid,Colorless,1
ex13-2,Poison Tentacles,Metal,1
ex13-2,Poison Tentacles,Colorless,2
ex13-3,Energy Loop,Darkness,1
ex13-3,Energy Loop,Colorless,2
ex13-4,Delta Reduction,Metal,1
ex13-4,Delta Reduction,Colorless,1
ex13-5,Crystal Laser,Colorless,2
ex13-6,Teleportation Burst,Lightning,1
ex13-7,Swift,Grass,1
ex13-7,Swift,Metal,1
ex13-7,Swift,Colorless,1
ex13-8,Hyper Beam,Metal,1
ex13-8,Hyper Beam,Colorless,1
ex13-8,Heavy Impact,Lightning,1
ex13-8,Heavy Impact,Metal,1
ex13-8,Heavy Impact,Colorless,3
ex13-9,Vital Drain,Lightning,1
ex13-9,Vital Drain,Colorless,1
ex13-9,Thunderous Blow,Colorless,3
ex13-10,Extra Flame,Fire,1
ex13-10,Extra Flame,Colorless,1
ex13-10,Heat Blast,Fire,1
ex13-10,Heat Blast,Metal,1
ex13-10,Heat Blast,Colorless,2
ex13-11,Spearhead,Colorless,1
ex13-11,Dragon Claw,Fire,1
ex13-11,Dragon Claw,Colorless,2
ex13-12,Dive,Colorless,1
ex13-12,Aqua Blast,Water,1
ex13-12,Aqua Blast,Colorless,2
ex13-13,Bind,Psychic,1
ex13-13,Bind,Colorless,1
ex13-13,Vengeful Spikes,Psychic,1
ex13-13,Vengeful Spikes,Colorless,2
ex13-14,Rotating Claws,Lightning,1
ex13-14,Rotating Claws,Metal,1
ex13-14,Rotating Claws,Colorless,1
ex13-15,Zzzap,Colorless,1
ex13-15,Metallic Thunder,Metal,2
ex13-15,Metallic Thunder,Colorless,1
ex13-16,Delta Search,Colorless,1
ex13-16,Ozone Flare,Water,1
ex13-16,Ozone Flare,Metal,1
ex13-16,Ozone Flare,Colorless,2
ex13-17,Poltergeist,Psychic,1
ex13-17,Poltergeist,Metal,1
ex13-18,Foresight,Colorless,1
ex13-18,Overrun,Darkness,1
ex13-18,Overrun,Colorless,1
ex13-19,Aqua Flower,Water,1
ex13-19,Aqua Flower,Colorless,1
ex13-20,Combustion,Fire,1
ex13-20,Blaze Kick,Fire,2
ex13-20,Blaze Kick,Colorless,1
ex13-21,Combustion,Fire,1
ex13-21,Combustion,Colorless,1
ex13-21,Super Singe,Fire,2
ex13-21,Super Singe,Colorless,1
ex13-22,Aqua Wave,Colorless,2
ex13-22,Dragonbreath,Water,2
ex13-22,Dragonbreath,Colorless,1
ex13-23,Feint Attack,Colorless,1
ex13-23,Surprise,Metal,1
ex13-23,Surprise,Colorless,1
ex13-24,Psychic Erase,Colorless,1
ex13-24,Swift,Lightning,2
ex13-24,Swift,Colorless,1
ex13-25,Supersonic,Colorless,1
ex13-25,Rock Slide,Fighting,1
ex13-25,Rock Slide,Colorless,1
ex13-26,Outrage,Fire,1
ex13-26,Outrage,Colorless,1
ex13-26,Flamethrower,Fire,1
ex13-26,Flamethrower,Colorless,2
ex13-27,Icy Wind,Water,2
ex13-27,Icy Wind,Colorless,1
ex13-28,Rock Slide,Fighting,2
ex13-28,Rock Slide,Colorless,1
ex13-29,Hyper Beam,Metal,2
ex13-29,Hyper Beam,Colorless,1
ex13-30,Knock Away,Colorless,2
ex13-31,Paralyzing Gaze,Colorless,1
ex13-31,Knock Off,Darkness,1
ex13-31,Knock Off,Colorless,1
ex13-32,Poison Fang,Colorless,1
ex13-32,Bite,Grass,1
ex13-32,Bite,Colorless,2
ex13-33,Grind,Colorless,1
ex13-33,Combustion,Fire,1
ex13-33,Combustion,Colorless,2
ex13-34,Scratch,Colorless,1
ex13-34,Fury Cutter,Colorless,2
ex13-35,Granite Head,Fire,1
ex13-35,Granite Head,Colorless,1
ex13-36,Magnitude,Colorless,2
ex13-36,Take Down,Fire,1
ex13-36,Take Down,Colorless,2
ex13-37,Hook,Colorless,2
ex13-38,Wide Laser,Colorless,1
ex13-38,Hyper Beam,Psychic,1
ex13-38,Hyper Beam,Colorless,2
ex13-39,Slash,Colorless,2
ex13-39,Super Singe,Fire,1
ex13-39,Super Singe,Colorless,2
ex13-40,Rock Hurl,Fighting,1
ex13-40,Double Spin,Colorless,3
ex13-41,Delta Circle,Colorless,2
ex13-41,Split Bomb,Fighting,1
ex13-41,Split Bomb,Colorless,2
ex13-42,Drool,Colorless,1
ex13-42,Acid,Psychic,1
ex13-42,Acid,Colorless,1
ex13-43,Mind Play,Lightning,1
ex13-43,Mind Play,Colorless,1
ex13-44,Delta Draw,Colorless,1
ex13-45,Tackle,Colorless,2
ex13-45,Iron Head,Colorless,3
ex13-46,Plasma,Colorless,1
ex13-46,Quick Blow,Lightning,1
ex13-46,Quick Blow,Colorless,2
ex13-47,Sweet Scent,Colorless,1
ex13-47,Quick Attack,Grass,1
ex13-47,Quick Attack,Colorless,1
ex13-48,Scratch and Draw,Darkness,1
ex13-48,Scratch and Draw,Colorless,1
ex13-48,Deceive,Metal,1
ex13-48,Deceive,Colorless,1
ex13-49,Whirlwind,Lightning,1
ex13-49,Whirlwind,Colorless,1
ex13-50,Wreck,Fire,1
ex13-50,Wreck,Colorless,1
ex13-50,Flames of Rage,Fire,1
ex13-50,Flames of Rage,Colorless,2
ex13-51,Thundershock,Colorless,2
ex13-51,Pika Bolt,Lightning,1
ex13-51,Pika Bolt,Colorless,2
ex13-52,Searing Flame,Colorless,2
ex13-52,Combustion,Fire,1
ex13-52,Combustion,Colorless,2
ex13-53,Brush Aside,Colorless,2
ex13-53,Swift Turn,Fighting,1
ex13-53,Swift Turn,Colorless,2
ex13-54,Knock Away,Colorless,2
ex13-54,Cutting Wind,Grass,1
ex13-54,Cutting Wind,Colorless,2
ex13-55,Pebble Hurl,Colorless,1
ex13-55,Earthquake,Fighting,1
ex13-55,Earthquake,Colorless,2
ex13-56,Call for Friends,Colorless,1
ex13-56,Retaliate,Psychic,1
ex13-56,Retaliate,Colorless,1
ex13-57,Metal Claw,Metal,1
ex13-57,Rising Lunge,Colorless,3
ex13-58,Mud Slap,Colorless,1
ex13-58,Metal Claw,Metal,1
ex13-58,Metal Claw,Colorless,1
ex13-59,Ram,Colorless,1
ex13-59,Doubleslap,Psychic,1
ex13-59,Doubleslap,Colorless,1
ex13-60,Waterfall,Colorless,1
ex13-60,Flail,Fighting,1
ex13-61,Bite,Colorless,1
ex13-61,Reckless Charge,Fighting,1
ex13-61,Reckless Charge,Colorless,1
ex13-62,Corkscrew Punch,Colorless,1
ex13-62,Guillotine,Colorless,3
ex13-63,Flail,Colorless,1
ex13-63,Crabhammer,Water,1
ex13-64,Thundershock,Colorless,1
ex13-65,Rollout,Colorless,1
ex13-65,Pebble Throw,Fighting,1
ex13-65,Pebble Throw,Colorless,1
ex13-66,Ram,Colorless,1
ex13-66,Steady Firebreathing,Fire,1
ex13-66,Steady Firebreathing,Colorless,1
ex13-67,Eerie Light,Lightning,1
ex13-67,Shell Attack,Colorless,2
ex13-68,Poison Tentacles,Darkness,1
ex13-68,Mud Shot,Colorless,2
ex13-69,Splash,Metal,1
ex13-70,Paralyzing Gaze,Colorless,1
ex13-70,Low Kick,Fire,1
ex13-70,Low Kick,Colorless,1
ex13-71,Slash,Darkness,1
ex13-71,Pay Day,Metal,1
ex13-71,Pay Day,Colorless,1
ex13-72,Singe,Colorless,1
ex13-72,Flare,Fire,1
ex13-72,Flare,Colorless,1
ex13-73,Tackle,Colorless,1
ex13-73,Blot,Water,1
ex13-74,Collect,Psychic,1
ex13-74,Water Arrow,Colorless,2
ex13-75,Yawn,Colorless,1
ex13-75,Mud Slap,Fighting,1
ex13-76,Paste,Colorless,1
ex13-77,Wing Attack,Colorless,1
ex13-78,Thunder Wave,Colorless,1
ex13-78,Quick Attack,Lightning,1
ex13-78,Quick Attack,Colorless,1
ex13-79,Tail Whap,Colorless,1
ex13-79,Steel Headbutt,Metal,1
ex13-79,Steel Headbutt,Colorless,2
ex13-80,Paralyzing Gaze,Colorless,1
ex13-80,Smash Kick,Colorless,2
ex13-81,Scratch,Colorless,1
ex13-81,Disable,Lightning,1
ex13-82,Super Hypno Wave,Colorless,1
ex13-83,Peck,Colorless,1
ex13-83,Flare,Fire,1
ex13-83,Flare,Colorless,1
ex13-84,Big Bite,Grass,1
ex13-84,Mud Slap,Colorless,2
ex13-99,Power Blow,Water,1
ex13-99,Power Blow,Colorless,1
ex13-100,Super Psy Bolt,Colorless,2
ex13-100,Devo Crush,Psychic,1
ex13-100,Devo Crush,Colorless,2
ex13-101,Sharp Fang,Colorless,2
ex13-101,Hyper Claws,Darkness,1
ex13-101,Hyper Claws,Colorless,2
ex13-102,Spiral Growth,Fire,1
ex13-102,Spiral Growth,Colorless,1
ex13-102,All-out Blast,Fire,4
ex13-103,Energy Absorption,Colorless,1
ex13-103,Psychic Star,Fire,1
ex13-103,Psychic Star,Lightning,1
ex13-103,Psychic Star,Psychic,1
ex13-104,Thundershock,Colorless,1
ex13-104,Spring Back,Lightning,2
ex13-111,Super Psywave,Psychic,1
ex13-111,Super Psywave,Colorless,1
ex14-1,Night Murmurs,Psychic,1
ex14-1,Night Murmurs,Colorless,1
ex14-2,Enraged Linear Attack,Fighting,1
ex14-2,Enraged Linear Attack,Colorless,1
ex14-2,Skull Bash,Metal,1
ex14-2,Skull Bash,Colorless,2
ex14-3,Linear Attack,Fire,1
ex14-3,Linear Attack,Colorless,1
ex14-3,Combustion,Fire,1
ex14-3,Combustion,Colorless,2
ex14-4,Metal Burn,Lightning,1
ex14-4,Metal Burn,Metal,2
ex14-4,Metal Burn,Colorless,1
ex14-5,Dig Under,Fighting,1
ex14-5,Dig Under,Colorless,1
ex14-5,Double-edge,Fighting,1
ex14-5,Double-edge,Colorless,2
ex14-6,Knock Off,Fire,1
ex14-6,Knock Off,Colorless,1
ex14-6,Fire Punch,Fire,1
ex14-6,Fire Punch,Colorless,2
ex14-7,Even Game,Colorless,1
ex14-7,Stadium Play,Colorless,1
ex14-8,Kick Away,Lightning,1
ex14-8,Kick Away,Colorless,1
ex14-8,Strong Current,Lightning,2
ex14-8,Strong Current,Colorless,1
ex14-9,Mining,Colorless,1
ex14-9,Bite Off,Metal,1
ex14-9,Bite Off,Colorless,1
ex14-10,Disable,Colorless,1
ex14-11,Pick and Choose,Colorless,2
ex14-11,Reactive Poison,Grass,1
ex14-11,Reactive Poison,Colorless,2
ex14-12,Call for Family,Colorless,1
ex14-12,Horn Attack,Colorless,2
ex14-13,Collect,Colorless,1
ex14-13,Pester,Colorless,2
ex14-14,Hydro Pump,Water,1
ex14-14,Hydro Pump,Colorless,2
ex14-15,Triple Needle,Fighting,1
ex14-15,Light Punch,Fighting,1
ex14-15,Light Punch,Colorless,2
ex14-16,Focus Energy,Fighting,1
ex14-16,High Jump Kick,Fighting,1
ex14-16,High Jump Kick,Colorless,1
ex14-17,Will-o'-the-wisp,Psychic,1
ex14-17,Will-o'-the-wisp,Colorless,1
ex14-17,Psychic Shield,Psychic,2
ex14-17,Psychic Shield,Colorless,1
ex14-18,Pierce,Lightning,1
ex14-18,Pierce,Colorless,1
ex14-19,Scratch,Colorless,2
ex14-19,Agility,Psychic,1
ex14-19,Agility,Colorless,2
ex14-20,Circular Steps,Psychic,2
ex14-20,Circular Steps,Colorless,1
ex14-22,Body Slam,Metal,1
ex14-22,Body Slam,Colorless,1
ex14-22,Prop-up Pinchers,Fire,1
ex14-22,Prop-up Pinchers,Colorless,2
ex14-23,Surprise,Colorless,2
ex14-23,Bass Control,Colorless,3
ex14-24,Rain Splash,Water,1
ex14-24,Mud Splash,Water,1
ex14-24,Mud Splash,Colorless,2
ex14-25,Psyshock,Colorless,2
ex14-25,Sky Uppercut,Fighting,1
ex14-25,Sky Uppercut,Colorless,2
ex14-26,Supersonic,Lightning,1
ex14-26,Supersonic,Colorless,1
ex14-26,Wing Attack,Colorless,3
ex14-27,Rock Hurl,Fighting,1
ex14-27,Rock Hurl,Colorless,2
ex14-28,Green Blast,Colorless,2
ex14-28,Toxic Sleep,Grass,2
ex14-28,Toxic Sleep,Colorless,1
ex14-29,Rage,Colorless,2
ex14-29,Flamethrower,Fire,2
ex14-29,Flamethrower,Colorless,1
ex14-30,Slash,Colorless,2
ex14-30,Thunder Jolt,Lightning,1
ex14-30,Thunder Jolt,Colorless,2
ex14-31,Searing Flame,Colorless,2
ex14-31,Firebreathing,Fire,1
ex14-31,Firebreathing,Colorless,2
ex14-32,Detect,Colorless,2
ex14-32,Smash Kick,Grass,1
ex14-32,Smash Kick,Colorless,1
ex14-33,Amnesia,Colorless,1
ex14-33,Sludge Toss,Grass,1
ex14-33,Sludge Toss,Colorless,2
ex14-34,Sleep Powder,Colorless,2
ex14-34,Vine Whip,Grass,1
ex14-34,Vine Whip,Colorless,2
ex14-35,Stretch Vine,Colorless,2
ex14-35,Sharp Leaf,Grass,1
ex14-35,Sharp Leaf,Colorless,2
ex14-36,Roar,Colorless,1
ex14-36,Metal Charge,Metal,1
ex14-36,Metal Charge,Colorless,2
ex14-37,Plunder,Colorless,2
ex14-37,Wave Splash,Water,1
ex14-37,Wave Splash,Colorless,2
ex14-38,Hug,Colorless,2
ex14-38,Mud Shot,Fighting,1
ex14-38,Mud Shot,Colorless,2
ex14-39,Self Charge,Colorless,1
ex14-39,Corkscrew Punch,Colorless,3
ex14-40,Ascension,Colorless,1
ex14-40,Tackle,Psychic,1
ex14-40,Tackle,Colorless,1
ex14-41,Tail Whap,Colorless,1
ex14-41,Feint Attack,Colorless,2
ex14-42,Bubble,Water,1
ex14-42,Bubble,Colorless,1
ex14-42,Tackle,Water,1
ex14-42,Tackle,Colorless,2
ex14-43,Tail Whip,Colorless,1
ex14-43,Bite,Colorless,3
ex14-44,Flail,Colorless,1
ex14-45,Tackle,Colorless,1
ex14-45,Poisonpowder,Grass,1
ex14-46,Growth,Colorless,1
ex14-46,Vine Whip,Grass,1
ex14-46,Vine Whip,Colorless,1
ex14-47,Call for Family,Colorless,1
ex14-47,Rising Lunge,Colorless,2
ex14-48,Retaliate,Colorless,1
ex14-48,Flame Tail,Fire,1
ex14-48,Flame Tail,Colorless,1
ex14-49,Scratch,Colorless,1
ex14-49,Bite,Lightning,1
ex14-49,Bite,Colorless,1
ex14-50,Mud Slap,Colorless,1
ex14-50,Sand Pit,Fighting,1
ex14-50,Sand Pit,Colorless,1
ex14-51,Collect,Colorless,1
ex14-51,Super Psy Bolt,Psychic,1
ex14-52,Sniff Out,Colorless,1
ex14-52,Quick Blow,Lightning,1
ex14-53,Hypnoblast,Colorless,1
ex14-54,Vital Pinchers,Colorless,1
ex14-55,Rolling Tackle,Colorless,2
ex14-56,Kick,Fighting,1
ex14-56,Pure Power,Colorless,2
ex14-57,Mud Slap,Colorless,1
ex14-58,Nap,Colorless,1
ex14-58,Waterfall,Water,1
ex14-58,Waterfall,Colorless,1
ex14-59,Take Down,Colorless,2
ex14-60,Headbutt,Colorless,1
ex14-61,Spearhead,Colorless,1
ex14-62,Psywave,Psychic,1
ex14-62,Ram,Colorless,2
ex14-63,Bite,Colorless,1
ex14-63,Skull Bash,Water,1
ex14-63,Skull Bash,Colorless,2
ex14-64,Bubblebeam,Colorless,1
ex14-65,Claw,Colorless,1
ex14-66,Sand Attack,Colorless,1
ex14-67,Paralyzing Gaze,Colorless,1
ex14-67,Scratch,Colorless,2
ex14-68,Pound,Colorless,1
ex14-68,Shining Claws,Psychic,1
ex14-69,Supersonic,Colorless,1
ex14-69,Hyper Voice,Colorless,3
ex14-70,Wing Attack,Colorless,1
ex14-89,Split Bomb,Colorless,3
ex14-89,Mega Burn,Metal,2
ex14-89,Mega Burn,Colorless,2
ex14-90,Drag Off,Fighting,1
ex14-90,Drag Off,Colorless,1
ex14-90,Burn Away,Fire,1
ex14-90,Burn Away,Fighting,1
ex14-90,Burn Away,Colorless,2
ex14-91,Upstream,Colorless,1
ex14-91,Tail Slap,Colorless,3
ex14-92,Derail,Colorless,2
ex14-92,Hyper Tail,Colorless,3
ex14-93,Power Blast,Fighting,2
ex14-93,Power Blast,Colorless,1
ex14-94,Shield Beam,Psychic,1
ex14-94,Shield Beam,Colorless,1
ex14-94,Super Psy Bolt,Psychic,1
ex14-94,Super Psy Bolt,Colorless,2
ex14-95,Hydro Shot,Water,2
ex14-95,Hydro Shot,Colorless,1
ex14-96,Power Revenge,Psychic,1
ex14-96,Power Revenge,Colorless,1
ex14-97,Target Attack,Darkness,1
ex14-97,Target Attack,Colorless,1
ex14-97,Blade Arms,Darkness,1
ex14-97,Blade Arms,Colorless,2
ex14-98,Ultra Pump,Water,1
ex14-98,Ultra Pump,Colorless,2
ex14-99,Psychic Select,Psychic,1
ex14-99,Skill Copy,Colorless,3
ex14-100,Leaf Shade,Grass,1
ex15-1,Delta Circle,Colorless,3
ex15-2,Drag Off,Colorless,2
ex15-2,Sharp Fang,Lightning,2
ex15-2,Sharp Fang,Colorless,1
ex15-3,Dig Deep,Colorless,1
ex15-3,Extra Claws,Fire,1
ex15-3,Extra Claws,Colorless,1
ex15-4,Delta Reduction,Fighting,1
ex15-4,Delta Reduction,Colorless,1
ex15-4,Mega Impact,Fighting,1
ex15-4,Mega Impact,Colorless,2
ex15-5,Flare,Fire,2
ex15-5,Flare,Colorless,1
ex15-6,Linear Attack,Colorless,2
ex15-6,Dark Horn,Darkness,1
ex15-6,Dark Horn,Colorless,2
ex15-7,Vengeance,Colorless,3
ex15-8,Trick Tail,Colorless,2
ex15-9,Delta Call,Colorless,1
ex15-9,Guillotine,Fighting,1
ex15-9,Guillotine,Colorless,2
ex15-11,Delta Copy,Colorless,2
ex15-11,Wave Splash,Water,1
ex15-11,Wave Splash,Colorless,1
ex15-12,Burning Ball,Psychic,1
ex15-12,Burning Ball,Colorless,2
ex15-13,Burning Venom,Colorless,1
ex15-13,Strangle,Fire,2
ex15-13,Strangle,Colorless,1
ex15-14,Grind,Fighting,1
ex15-15,Ice Beam,Colorless,2
ex15-15,Surge,Colorless,3
ex15-16,Sting Turn,Colorless,1
ex15-16,Tail Sting,Colorless,1
ex15-17,Fire Punch,Fire,1
ex15-17,Fire Punch,Colorless,1
ex15-18,Metal Star,Metal,1
ex15-18,Metal Star,Colorless,1
ex15-19,Lap Up,Colorless,1
ex15-19,Delta Mind,Psychic,1
ex15-20,Spiral Drain,Lightning,1
ex15-21,Pump Out,Grass,1
ex15-21,Pump Out,Colorless,2
ex15-22,Smokescreen,Colorless,2
ex15-22,Razor Wing,Fighting,1
ex15-22,Razor Wing,Colorless,2
ex15-23,Grind,Metal,1
ex15-24,Quick Blow,Colorless,3
ex15-25,Confuse Ray,Darkness,1
ex15-25,Confuse Ray,Colorless,1
ex15-26,Poisonpowder,Fighting,1
ex15-26,Poisonpowder,Colorless,1
ex15-27,Scary Face,Colorless,1
ex15-27,Slash,Lightning,1
ex15-27,Slash,Colorless,2
ex15-28,Wrap,Colorless,1
ex15-28,Horn Attack,Grass,1
ex15-28,Horn Attack,Colorless,2
ex15-29,Swift,Fighting,1
ex15-29,Swift,Colorless,1
ex15-30,Thundershock,Colorless,2
ex15-31,Tackle,Colorless,1
ex15-31,Reverse Thrust,Fighting,1
ex15-31,Reverse Thrust,Colorless,1
ex15-32,Psyshock,Psychic,1
ex15-32,Psyshock,Colorless,1
ex15-32,Link Blast,Psychic,1
ex15-32,Link Blast,Colorless,2
ex15-33,Flickering Flames,Fire,1
ex15-33,Flickering Flames,Colorless,1
ex15-33,Smack,Fire,1
ex15-33,Smack,Colorless,2
ex15-34,Poison Sting,Colorless,2
ex15-34,Rear Kick,Metal,1
ex15-34,Rear Kick,Colorless,2
ex15-35,Rage,Darkness,1
ex15-35,Rage,Colorless,1
ex15-35,Horn Drill,Colorless,3
ex15-36,Smash Kick,Colorless,2
ex15-36,Quick Attack,Psychic,1
ex15-36,Quick Attack,Colorless,2
ex15-37,Ram,Fighting,1
ex15-37,Ram,Colorless,1
ex15-37,Extra Ball,Colorless,3
ex15-38,Headbutt,Colorless,2
ex15-38,Double-edge,Water,1
ex15-38,Double-edge,Colorless,2
ex15-39,Collect,Colorless,1
ex15-39,Flickering Tail,Colorless,1
ex15-40,Agility,Fire,1
ex15-40,Agility,Colorless,1
ex15-41,Charm,Water,1
ex15-42,Bite,Colorless,1
ex15-42,Sonic Noise,Psychic,1
ex15-42,Sonic Noise,Colorless,1
ex15-43,Granite Head,Water,1
ex15-44,Sleep Powder,Colorless,1
ex15-44,Tackle,Colorless,2
ex15-45,Swift,Psychic,1
ex15-45,Swift,Colorless,1
ex15-46,Ram,Colorless,1
ex15-47,Bite,Colorless,1
ex15-47,Tail Snap,Fire,1
ex15-47,Tail Snap,Colorless,1
ex15-48,Thunder Spear,Colorless,1
ex15-49,Flail,Fire,1
ex15-50,Sleepy Ball,Colorless,1
ex15-51,Bite,Fighting,1
ex15-51,Mud Slap,Fighting,1
ex15-51,Mud Slap,Colorless,1
ex15-52,Paralyzing Gaze,Lightning,1
ex15-52,Horn Attack,Colorless,2
ex15-53,Tackle,Colorless,1
ex15-53,Supersonic,Metal,1
ex15-54,Tail Whap,Colorless,1
ex15-55,Flop,Darkness,1
ex15-56,Tail Whip,Colorless,1
ex15-56,Scratch,Colorless,1
ex15-57,Peck,Colorless,1
ex15-57,Poison Horn,Darkness,1
ex15-58,Headbutt,Fighting,1
ex15-59,Hyper Beam,Lightning,1
ex15-59,Hyper Beam,Colorless,1
ex15-60,Hypnosis,Colorless,1
ex15-60,Psychic Boom,Psychic,1
ex15-61,Calm Mind,Colorless,1
ex15-61,Will-o'-the-wisp,Fire,1
ex15-61,Will-o'-the-wisp,Colorless,1
ex15-62,Pound,Colorless,1
ex15-62,Aurora Beam,Colorless,2
ex15-63,Shell Grab,Fighting,1
ex15-64,Alluring Kiss,Colorless,1
ex15-65,Splash About,Water,1
ex15-66,Quick Attack,Fire,1
ex15-67,Scratch,Colorless,1
ex15-67,Rage,Lightning,1
ex15-67,Rage,Colorless,1
ex15-68,Gnaw,Colorless,1
ex15-68,Dig,Psychic,1
ex15-68,Dig,Colorless,1
ex15-69,Quick Bind,Psychic,1
ex15-70,Hypnotic Gaze,Colorless,1
ex15-70,Will-o'-the-wisp,Psychic,1
ex15-70,Will-o'-the-wisp,Colorless,1
ex15-71,Amnesia,Colorless,1
ex15-71,Tail Slap,Grass,1
ex15-71,Tail Slap,Colorless,1
ex15-90,Healing Light,Water,1
ex15-90,Healing Light,Colorless,2
ex15-91,Deafen,Colorless,2
ex15-91,Dragon Roar,Grass,2
ex15-91,Dragon Roar,Colorless,2
ex15-92,Psychic Pulse,Psychic,2
ex15-92,Psychic Pulse,Colorless,1
ex15-93,Flame Ball,Fire,1
ex15-93,Flame Ball,Colorless,2
ex15-94,Energy Link,Fighting,1
ex15-94,Energy Link,Colorless,1
ex15-94,Protective Swirl,Fighting,1
ex15-94,Protective Swirl,Colorless,2
ex15-95,Power Crush,Fire,2
ex15-95,Power Crush,Colorless,1
ex15-96,Ice Barrier,Water,1
ex15-96,Ice Barrier,Colorless,1
ex15-96,Hydro Splash,Water,1
ex15-96,Hydro Splash,Colorless,2
ex15-97,Special Circuit,Lightning,1
ex15-97,Special Circuit,Colorless,1
ex15-97,Sky-high Claws,Lightning,2
ex15-97,Sky-high Claws,Colorless,2
ex15-98,Claw Swipe,Water,1
ex15-98,Claw Swipe,Colorless,2
ex15-98,Dual Stream,Water,2
ex15-98,Dual Stream,Colorless,2
ex15-99,Electromark,Lightning,1
ex15-99,Electromark,Colorless,1
ex15-99,Hyper Claws,Lightning,1
ex15-99,Hyper Claws,Colorless,2
ex15-99,Shock-wave,Lightning,2
ex15-99,Shock-wave,Colorless,1
ex15-100,Rotating Claws,Darkness,1
ex15-100,Rotating Claws,Colorless,1
ex15-100,Dark Swirl,Darkness,4
ex15-100,Dark Swirl,Colorless,1
ex15-101,Mimicry,Colorless,1
ex15-101,Rainbow Wave,Water,1
ex16-1,Metal Claw,Colorless,3
ex16-1,Mix-Up,Metal,2
ex16-1,Mix-Up,Colorless,2
ex16-2,Surprise,Water,1
ex16-2,Surprise,Colorless,1
ex16-2,Gust,Lightning,1
ex16-2,Gust,Colorless,2
ex16-3,Rock Blast,Fighting,1
ex16-3,Mach Claw,Colorless,3
ex16-4,Grudge,Psychic,1
ex16-4,Grudge,Colorless,1
ex16-4,Bench Manipulation,Psychic,2
ex16-4,Bench Manipulation,Colorless,1
ex16-5,Fire Stream,Fire,1
ex16-5,Fire Stream,Colorless,2
