id,name,supertype,subtype,rules,number,artist,rarity,legalities_unlimited,legalities_expanded,images_small,images_large
ex9-72,Vulpix,Pokémon,Basic,,72,Midori Harada,Common,Legal,,https://images.pokemontcg.io/ex9/72.png,https://images.pokemontcg.io/ex9/72_hires.png
ex9-73,Whismur,Pokémon,Basic,,73,Hajime Kusajima,Common,Legal,,https://images.pokemontcg.io/ex9/73.png,https://images.pokemontcg.io/ex9/73_hires.png
ex9-74,Zigzagoon,Pokémon,Basic,,74,Yuka Morii,Common,Legal,,https://images.pokemontcg.io/ex9/74.png,https://images.pokemontcg.io/ex9/74_hires.png
ex9-75,Battle Frontier,Trainer,Stadium,"This card stays in play when you play it. Discard this card if another Stadium card comes into play., Each player's Colorless Evolved Pokémon, Darkness Evolved Pokémon, and Metal Evolved Pokémon can't use any Poké-Powers or Poké-Bodies.",75,Midori Harada,Uncommon,Legal,,https://images.pokemontcg.io/ex9/75.png,https://images.pokemontcg.io/ex9/75_hires.png
ex9-76,Double Full Heal,Trainer,Item,Remove all Special Conditions from each of your Active Pokémon.,76,Ryo Ueda,Uncommon,Legal,,https://images.pokemontcg.io/ex9/76.png,https://images.pokemontcg.io/ex9/76_hires.png
ex9-77,Lanette's Net Search,Trainer,Supporter,"You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card., Search your deck for up to 3 different types of Basic Pokémon cards (excluding Baby Pokémon), show them to your opponent, and put them into your hand. Shuffle your deck afterward.",77,Ken Sugimori,Uncommon,Legal,,https://images.pokemontcg.io/ex9/77.png,https://images.pokemontcg.io/ex9/77_hires.png
ex9-78,Lum Berry,Trainer,Pokémon Tool,"Attach Lum Berry to 1 of your Pokémon that doesn't already have a Pokémon Tool attached to it. If that Pokémon is Knocked Out, discard this card., At any time between turns, if the Pokémon this card is attached to is affected by any Special Conditions, remove all of them. Then, discard Lum Berry.",78,Kazuo Yazawa,Uncommon,Legal,Legal,https://images.pokemontcg.io/ex9/78.png,https://images.pokemontcg.io/ex9/78_hires.png
ex9-79,Mr. Stone's Project,Trainer,Supporter,"You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card., Search your deck for up to 2 Basic cards, show them to your opponent, and put them into your hand. Shuffle your deck afterward. Or, search your discard pile for up to 2 Basic cards, show them to your opponent, and put them into your hand.",79,Ken Sugimori,Uncommon,Legal,,https://images.pokemontcg.io/ex9/79.png,https://images.pokemontcg.io/ex9/79_hires.png
ex9-80,Oran Berry,Trainer,Pokémon Tool,"Attach Oran Berry to 1 of your Pokémon that doesn't already have a Pokémon Tool attached to it. If that Pokémon is Knocked Out, discard this card., At any time between turns, if the Pokémon this card is attached to has at least 2 damage counters on it, remove 2 damage counters from it. Then, discard Oran Berry.",80,Kazuo Yazawa,Uncommon,Legal,,https://images.pokemontcg.io/ex9/80.png,https://images.pokemontcg.io/ex9/80_hires.png
ex9-81,PokéNav,Trainer,Item,"Look at the top 3 cards of your deck, and choose a Basic Pokémon, Evolution card, or Energy card. Show it to your opponent and put it into your hand. Put the 2 other cards back on top of your deck in any order.",81,Katsura Tabata,Uncommon,Legal,,https://images.pokemontcg.io/ex9/81.png,https://images.pokemontcg.io/ex9/81_hires.png
ex9-82,Professor Birch,Trainer,Supporter,"You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card., Draw cards from your deck until you have 6 cards in your hand.",82,Ken Sugimori,Uncommon,Legal,,https://images.pokemontcg.io/ex9/82.png,https://images.pokemontcg.io/ex9/82_hires.png
ex9-83,Rare Candy,Trainer,Item,"Choose 1 of your Basic Pokémon in play. If you have a Stage 1 or Stage 2 card that evolves from that Pokémon in your hand, put that card on the Basic Pokémon. (This counts as evolving that Pokémon.)",83,Ryo Ueda,Uncommon,Legal,Legal,https://images.pokemontcg.io/ex9/83.png,https://images.pokemontcg.io/ex9/83_hires.png
ex9-84,Scott,Trainer,Supporter,"You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card., Search your deck for up to 3 cards in any combination of Supporter cards and Stadium cards, show them to your opponent, and put them into your hand. Shuffle your deck afterward.",84,Ken Sugimori,Uncommon,Legal,,https://images.pokemontcg.io/ex9/84.png,https://images.pokemontcg.io/ex9/84_hires.png
ex9-85,Wally's Training,Trainer,Supporter,"You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card., Search your deck for a card that evolves from your Active Pokémon (choose 1 if there are 2) and put it on your Active Pokémon. (This counts as evolving that Pokémon.) Shuffle your deck afterward.",85,Ken Sugimori,Uncommon,Legal,,https://images.pokemontcg.io/ex9/85.png,https://images.pokemontcg.io/ex9/85_hires.png
ex9-86,Darkness Energy,Energy,Special,"If the Pokémon Darkness Energy is attached to attacks, the attack does 10 more damage to the Active Pokémon (before applying Weakness and Resistance). Ignore this effect unless the Attacking Pokémon is Darkness or has Dark in its name. Darkness Energy provides Darkness Energy. (Doesn't count as a Basic card.)",86,Milky Isobe,Rare,Legal,,https://images.pokemontcg.io/ex9/86.png,https://images.pokemontcg.io/ex9/86_hires.png
ex9-87,Double Rainbow Energy,Energy,Special,"Double Rainbow Energy can be attached only to an Evolved Pokémon (excluding Pokémon-ex). While in play, Double Rainbow Energy provides every type of Energy but provides 2 Energy at a time. (Has no effect other than providing Energy.) Damage done to your opponent's Pokémon by the Pokémon Double Rainbow Energy is attached to is reduced by 10 (before applying Weakness and Resistance). When the Pokémon Double Rainbow Energy is attached to is no longer an Evolved Pokémon, discard Double Rainbow Energy.",87,Takumi Akabane,Rare,Legal,,https://images.pokemontcg.io/ex9/87.png,https://images.pokemontcg.io/ex9/87_hires.png
ex9-88,Metal Energy,Energy,Special,Damage done by attacks to the Pokémon that Metal Energy is attached to is reduced by 10 (after applying Weakness and Resistance). Ignore this effect if the Pokémon that Metal Energy is attached to isn't Metal. Metal Energy provides Metal Energy. (Doesn't count as a Basic card.),88,Milky Isobe,Rare,Legal,,https://images.pokemontcg.io/ex9/88.png,https://images.pokemontcg.io/ex9/88_hires.png
ex9-89,Multi Energy,Energy,Special,"Attach Multi Energy to 1 of your Pokémon. While in play, Multi Energy provides every type of Energy but provides only 1 Energy at a time. (Has no effect other than providing Energy.) Multi Energy provides Colorless Energy when attached to a Pokémon that already has Special Energy cards attached to it.",89,Takumi Akabane,Rare,Legal,,https://images.pokemontcg.io/ex9/89.png,https://images.pokemontcg.io/ex9/89_hires.png
ex9-90,Altaria ex,Pokémon,"Stage 1, EX","When Pokémon-ex has been Knocked Out, your opponent takes 2 Prize cards.",90,Ryo Ueda,Rare Holo EX,Legal,,https://images.pokemontcg.io/ex9/90.png,https://images.pokemontcg.io/ex9/90_hires.png
ex9-91,Cacturne ex,Pokémon,"Stage 1, EX","When Pokémon-ex has been Knocked Out, your opponent takes 2 Prize cards.",91,Hikaru Koike,Rare Holo EX,Legal,,https://images.pokemontcg.io/ex9/91.png,https://images.pokemontcg.io/ex9/91_hires.png
ex9-92,Camerupt ex,Pokémon,"Stage 1, EX","When Pokémon-ex has been Knocked Out, your opponent takes 2 Prize cards.",92,Ryo Ueda,Rare Holo EX,Legal,,https://images.pokemontcg.io/ex9/92.png,https://images.pokemontcg.io/ex9/92_hires.png
ex9-93,Deoxys ex,Pokémon,"Basic, EX","When Pokémon-ex has been Knocked Out, your opponent takes 2 Prize cards.",93,Mitsuhiro Arita,Rare Holo EX,Legal,,https://images.pokemontcg.io/ex9/93.png,https://images.pokemontcg.io/ex9/93_hires.png
ex9-94,Dusclops ex,Pokémon,"Stage 1, EX","When Pokémon-ex has been Knocked Out, your opponent takes 2 Prize cards.",94,Mitsuhiro Arita,Rare Holo EX,Legal,,https://images.pokemontcg.io/ex9/94.png,https://images.pokemontcg.io/ex9/94_hires.png
ex9-95,Medicham ex,Pokémon,"Stage 1, EX","When Pokémon-ex has been Knocked Out, your opponent takes 2 Prize cards.",95,Hikaru Koike,Rare Holo EX,Legal,,https://images.pokemontcg.io/ex9/95.png,https://images.pokemontcg.io/ex9/95_hires.png
ex9-96,Milotic ex,Pokémon,"Stage 1, EX","When Pokémon-ex has been Knocked Out, your opponent takes 2 Prize cards.",96,Ryo Ueda,Rare Holo EX,Legal,,https://images.pokemontcg.io/ex9/96.png,https://images.pokemontcg.io/ex9/96_hires.png
ex9-97,Raichu ex,Pokémon,"Stage 1, EX","When Pokémon-ex has been Knocked Out, your opponent takes 2 Prize cards.",97,Mitsuhiro Arita,Rare Holo EX,Legal,,https://images.pokemontcg.io/ex9/97.png,https://images.pokemontcg.io/ex9/97_hires.png
ex9-98,Regice ex,Pokémon,"Basic, EX","When Pokémon-ex has been Knocked Out, your opponent takes 2 Prize cards.",98,Hikaru Koike,Rare Holo EX,Legal,,https://images.pokemontcg.io/ex9/98.png,https://images.pokemontcg.io/ex9/98_hires.png
ex9-99,Regirock ex,Pokémon,"Basic, EX","When Pokémon-ex has been Knocked Out, your opponent takes 2 Prize cards.",99,Hikaru Koike,Rare Holo EX,Legal,,https://images.pokemontcg.io/ex9/99.png,https://images.pokemontcg.io/ex9/99_hires.png
ex9-100,Registeel ex,Pokémon,"Basic, EX","When Pokémon-ex has been Knocked Out, your opponent takes 2 Prize cards.",100,Hikaru Koike,Rare Holo EX,Legal,,https://images.pokemontcg.io/ex9/100.png,https://images.pokemontcg.io/ex9/100_hires.png
ex9-101,Grass Energy,Energy,Basic,,101,,Rare Holo,Legal,Legal,https://images.pokemontcg.io/ex9/101.png,https://images.pokemontcg.io/ex9/101_hires.png
ex9-102,Fire Energy,Energy,Basic,,102,,Rare Holo,Legal,Legal,https://images.pokemontcg.io/ex9/102.png,https://images.pokemontcg.io/ex9/102_hires.png
ex9-103,Water Energy,Energy,Basic,,103,,Rare Holo,Legal,Legal,https://images.pokemontcg.io/ex9/103.png,https://images.pokemontcg.io/ex9/103_hires.png
ex9-104,Lightning Energy,Energy,Basic,,104,,Rare Holo,Legal,Legal,https://images.pokemontcg.io/ex9/104.png,https://images.pokemontcg.io/ex9/104_hires.png
ex9-105,Psychic Energy,Energy,Basic,,105,,Rare Holo,Legal,Legal,https://images.pokemontcg.io/ex9/105.png,https://images.pokemontcg.io/ex9/105_hires.png
ex9-106,Fighting Energy,Energy,Basic,,106,,Rare Holo,Legal,Legal,https://images.pokemontcg.io/ex9/106.png,https://images.pokemontcg.io/ex9/106_hires.png
ex9-107,Farfetch'd,Pokémon,Basic,,107,Masakazu Fukuda,Rare Secret,Legal,,https://images.pokemontcg.io/ex9/107.png,https://images.pokemontcg.io/ex9/107_hires.png
fut20-1,Pikachu on the Ball,Pokémon,Basic,,1,The Pokémon Company Art Team,,Legal,Legal,https://images.pokemontcg.io/fut20/1.png,https://images.pokemontcg.io/fut20/1_hires.png
fut20-2,Eevee on the Ball,Pokémon,Basic,,2,The Pokémon Company Art Team,,Legal,Legal,https://images.pokemontcg.io/fut20/2.png,https://images.pokemontcg.io/fut20/2_hires.png
fut20-3,Grookey on the Ball,Pokémon,Basic,,3,The Pokémon Company Art Team,,Legal,Legal,https://images.pokemontcg.io/fut20/3.png,https://images.pokemontcg.io/fut20/3_hires.png
fut20-4,Scorbunny on the Ball,Pokémon,Basic,,4,The Pokémon Company Art Team,,Legal,Legal,https://images.pokemontcg.io/fut20/4.png,https://images.pokemontcg.io/fut20/4_hires.png
fut20-5,Sobble on the Ball,Pokémon,Basic,,5,The Pokémon Company Art Team,,Legal,Legal,https://images.pokemontcg.io/fut20/5.png,https://images.pokemontcg.io/fut20/5_hires.png
g1-1,Venusaur-EX,Pokémon,"Basic, EX","Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",1,Eske Yoshinob,Rare Holo EX,Legal,Legal,https://images.pokemontcg.io/g1/1.png,https://images.pokemontcg.io/g1/1_hires.png
g1-2,M Venusaur-EX,Pokémon,"MEGA, EX","Mega Evolution rule: When 1 of your Pokémon becomes a Mega Evolution Pokémon, your turn ends., Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",2,5ban Graphics,Rare Holo EX,Legal,Legal,https://images.pokemontcg.io/g1/2.png,https://images.pokemontcg.io/g1/2_hires.png
g1-3,Caterpie,Pokémon,Basic,,3,Sumiyoshi Kizuki,Common,Legal,Legal,https://images.pokemontcg.io/g1/3.png,https://images.pokemontcg.io/g1/3_hires.png
g1-4,Metapod,Pokémon,Stage 1,,4,kawayoo,Uncommon,Legal,Legal,https://images.pokemontcg.io/g1/4.png,https://images.pokemontcg.io/g1/4_hires.png
g1-5,Butterfree,Pokémon,Stage 2,,5,miki kudo,Rare Holo,Legal,Legal,https://images.pokemontcg.io/g1/5.png,https://images.pokemontcg.io/g1/5_hires.png
g1-6,Paras,Pokémon,Basic,,6,Aya Kusube,Common,Legal,Legal,https://images.pokemontcg.io/g1/6.png,https://images.pokemontcg.io/g1/6_hires.png
g1-7,Parasect,Pokémon,Stage 1,,7,Sumiyoshi Kizuki,Rare,Legal,Legal,https://images.pokemontcg.io/g1/7.png,https://images.pokemontcg.io/g1/7_hires.png
g1-8,Tangela,Pokémon,Basic,,8,match,Common,Legal,Legal,https://images.pokemontcg.io/g1/8.png,https://images.pokemontcg.io/g1/8_hires.png
g1-9,Pinsir,Pokémon,Basic,,9,Satoshi Shirai,Rare,Legal,Legal,https://images.pokemontcg.io/g1/9.png,https://images.pokemontcg.io/g1/9_hires.png
g1-10,Leafeon-EX,Pokémon,"Basic, EX","Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",10,Naoki Saito,Rare Holo EX,Legal,Legal,https://images.pokemontcg.io/g1/10.png,https://images.pokemontcg.io/g1/10_hires.png
g1-11,Charizard-EX,Pokémon,"Basic, EX","Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",11,Eske Yoshinob,Rare Holo EX,Legal,Legal,https://images.pokemontcg.io/g1/11.png,https://images.pokemontcg.io/g1/11_hires.png
g1-12,M Charizard-EX,Pokémon,"MEGA, EX","Mega Evolution rule: When 1 of your Pokémon becomes a Mega Evolution Pokémon, your turn ends., Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",12,5ban Graphics,Rare Holo EX,Legal,Legal,https://images.pokemontcg.io/g1/12.png,https://images.pokemontcg.io/g1/12_hires.png
g1-13,Ninetales-EX,Pokémon,"Basic, EX","Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",13,Eske Yoshinob,Rare Holo EX,Legal,Legal,https://images.pokemontcg.io/g1/13.png,https://images.pokemontcg.io/g1/13_hires.png
g1-14,Ponyta,Pokémon,Basic,,14,Tomokazu Komiya,Common,Legal,Legal,https://images.pokemontcg.io/g1/14.png,https://images.pokemontcg.io/g1/14_hires.png
g1-15,Rapidash,Pokémon,Stage 1,,15,DemizuPosuka,Rare,Legal,Legal,https://images.pokemontcg.io/g1/15.png,https://images.pokemontcg.io/g1/15_hires.png
g1-16,Magmar,Pokémon,Basic,,16,Hideki Ishikawa,Common,Legal,Legal,https://images.pokemontcg.io/g1/16.png,https://images.pokemontcg.io/g1/16_hires.png
g1-17,Blastoise-EX,Pokémon,"Basic, EX","Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",17,Eske Yoshinob,Rare Holo EX,Legal,Legal,https://images.pokemontcg.io/g1/17.png,https://images.pokemontcg.io/g1/17_hires.png
g1-18,M Blastoise-EX,Pokémon,"MEGA, EX","Mega Evolution rule: When 1 of your Pokémon becomes a Mega Evolution Pokémon, your turn ends., Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",18,5ban Graphics,Rare Holo EX,Legal,Legal,https://images.pokemontcg.io/g1/18.png,https://images.pokemontcg.io/g1/18_hires.png
g1-19,Shellder,Pokémon,Basic,,19,Naoyo Kimura,Common,Legal,Legal,https://images.pokemontcg.io/g1/19.png,https://images.pokemontcg.io/g1/19_hires.png
g1-20,Cloyster,Pokémon,Stage 1,,20,Masakazu Fukuda,Uncommon,Legal,Legal,https://images.pokemontcg.io/g1/20.png,https://images.pokemontcg.io/g1/20_hires.png
g1-21,Krabby,Pokémon,Basic,,21,kirisAki,Common,Legal,Legal,https://images.pokemontcg.io/g1/21.png,https://images.pokemontcg.io/g1/21_hires.png
g1-22,Magikarp,Pokémon,Basic,,22,Miki Tanaka,Common,Legal,Legal,https://images.pokemontcg.io/g1/22.png,https://images.pokemontcg.io/g1/22_hires.png
g1-23,Gyarados,Pokémon,Stage 1,,23,Shin Nagasawa,Rare,Legal,Legal,https://images.pokemontcg.io/g1/23.png,https://images.pokemontcg.io/g1/23_hires.png
g1-24,Vaporeon-EX,Pokémon,"Basic, EX","Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",24,Naoki Saito,Rare Holo EX,Legal,Legal,https://images.pokemontcg.io/g1/24.png,https://images.pokemontcg.io/g1/24_hires.png
g1-25,Articuno,Pokémon,Basic,,25,Ryo Ueda,Rare Holo,Legal,Legal,https://images.pokemontcg.io/g1/25.png,https://images.pokemontcg.io/g1/25_hires.png
g1-26,Pikachu,Pokémon,Basic,,26,Atsuko Nishida,Common,Legal,Legal,https://images.pokemontcg.io/g1/26.png,https://images.pokemontcg.io/g1/26_hires.png
g1-27,Raichu,Pokémon,Stage 1,,27,Mitsuhiro Arita,Rare Holo,Legal,Legal,https://images.pokemontcg.io/g1/27.png,https://images.pokemontcg.io/g1/27_hires.png
g1-28,Jolteon-EX,Pokémon,"Basic, EX","Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",28,Naoki Saito,Rare Holo EX,Legal,Legal,https://images.pokemontcg.io/g1/28.png,https://images.pokemontcg.io/g1/28_hires.png
g1-28a,Jolteon-EX,Pokémon,"Basic, EX","Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",28a,Ryo Ueda,Rare Ultra,Legal,Legal,https://images.pokemontcg.io/g1/28a.png,https://images.pokemontcg.io/g1/28a_hires.png
g1-29,Zapdos,Pokémon,Basic,,29,Ryo Ueda,Rare Holo,Legal,Legal,https://images.pokemontcg.io/g1/29.png,https://images.pokemontcg.io/g1/29_hires.png
g1-30,Zubat,Pokémon,Basic,,30,match,Common,Legal,Legal,https://images.pokemontcg.io/g1/30.png,https://images.pokemontcg.io/g1/30_hires.png
g1-31,Golbat,Pokémon,Stage 1,,31,Kanako Eo,Uncommon,Legal,Legal,https://images.pokemontcg.io/g1/31.png,https://images.pokemontcg.io/g1/31_hires.png
g1-32,Slowpoke,Pokémon,Basic,,32,Miki Tanaka,Common,Legal,Legal,https://images.pokemontcg.io/g1/32.png,https://images.pokemontcg.io/g1/32_hires.png
g1-33,Gastly,Pokémon,Basic,,33,kodama,Common,Legal,Legal,https://images.pokemontcg.io/g1/33.png,https://images.pokemontcg.io/g1/33_hires.png
g1-34,Haunter,Pokémon,Stage 1,,34,Midori Harada,Uncommon,Legal,Legal,https://images.pokemontcg.io/g1/34.png,https://images.pokemontcg.io/g1/34_hires.png
g1-35,Gengar,Pokémon,Stage 2,,35,Saya Tsuruta,Rare Holo,Legal,Legal,https://images.pokemontcg.io/g1/35.png,https://images.pokemontcg.io/g1/35_hires.png
g1-36,Jynx,Pokémon,Basic,,36,Naoki Saito,Rare,Legal,Legal,https://images.pokemontcg.io/g1/36.png,https://images.pokemontcg.io/g1/36_hires.png
g1-37,Meowstic-EX,Pokémon,"Basic, EX","Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",37,Toyste Beach,Rare Holo EX,Legal,Legal,https://images.pokemontcg.io/g1/37.png,https://images.pokemontcg.io/g1/37_hires.png
g1-38,Diglett,Pokémon,Basic,,38,Tomokazu Komiya,Common,Legal,Legal,https://images.pokemontcg.io/g1/38.png,https://images.pokemontcg.io/g1/38_hires.png
g1-39,Dugtrio,Pokémon,Stage 1,,39,Toyste Beach,Rare,Legal,Legal,https://images.pokemontcg.io/g1/39.png,https://images.pokemontcg.io/g1/39_hires.png
g1-40,Machop,Pokémon,Basic,,40,Mina Nakai,Common,Legal,Legal,https://images.pokemontcg.io/g1/40.png,https://images.pokemontcg.io/g1/40_hires.png
g1-41,Machoke,Pokémon,Stage 1,,41,Mitsuhiro Arita,Uncommon,Legal,Legal,https://images.pokemontcg.io/g1/41.png,https://images.pokemontcg.io/g1/41_hires.png
g1-42,Machamp,Pokémon,Stage 2,,42,PLANETA,Rare Holo,Legal,Legal,https://images.pokemontcg.io/g1/42.png,https://images.pokemontcg.io/g1/42_hires.png
g1-43,Geodude,Pokémon,Basic,,43,MAHOU,Common,Legal,Legal,https://images.pokemontcg.io/g1/43.png,https://images.pokemontcg.io/g1/43_hires.png
g1-44,Graveler,Pokémon,Stage 1,,44,Naoyo Kimura,Uncommon,Legal,Legal,https://images.pokemontcg.io/g1/44.png,https://images.pokemontcg.io/g1/44_hires.png
